S.No.,CITY 1,CITY 2,"PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2","FREIGHT TO CITY 2","FREIGHT FROM CITY 2","MAIL TO CITY 2","MAIL FROM CITY 2"
266,DELHI,MUMBAI,"208,688","243,264","2,719.4","2,554.2",37.5,68.1
267,DELHI,NAGPUR,"14,862","15,582",146.0,58.7,8.9,11.0
268,DELHI,NASIK,"3,971","4,531",37.5,0.0,0.0,0.0
269,DELHI,PANTNAGAR,"1,943","1,763",0.1,0.0,0.0,0.0
270,DELHI,PATNA,"65,636","48,386",408.5,70.0,31.2,8.4
271,COIMBATORE,KOLKATA,17,31,0.3,0.0,0.0,0.0
272,DELHI,PORT BLAIR,"4,316","4,176",38.8,33.7,0.0,0.0
273,DELHI,PUNE,"91,892","109,085","1,166.0",804.1,11.0,2.9
274,DELHI,RAIPUR,"31,028","30,043",234.4,32.1,12.8,6.4
275,DELHI,RAJKOT,"12,442","13,811",22.7,40.4,0.0,0.0
276,DELHI,RANCHI,"42,418","36,422",278.8,42.8,17.7,7.7
277,DELHI,SHIRDI,"9,192","9,849",36.0,16.1,0.0,0.0
278,DELHI,SILCHAR,"2,002","2,343",0.9,0.1,0.0,0.0
279,DELHI,SRINAGAR,"113,218","120,959",487.2,237.0,12.3,28.6
280,DELHI,SURAT,"15,272","18,668",83.4,63.7,3.5,0.0
281,DELHI,TIRUCHIRAPALLY,"1,177",939,0.0,0.5,0.0,0.0
282,DELHI,TIRUPATI,"2,465","2,130",3.7,0.0,0.0,0.0
283,DELHI,TRIVANDRUM,"10,261","11,163",38.5,31.9,3.2,4.0
284,DELHI,UDAIPUR,"19,784","20,923",3.7,31.4,0.0,0.0
285,DELHI,VADODARA,"16,523","20,200",60.9,44.2,0.9,1.3
286,DELHI,VARANASI,"31,683","28,104",82.1,45.1,11.2,1.9
287,DELHI,VIJAYAWADA,"8,855","8,974",109.6,2.3,0.0,0.0
288,DELHI,VISAKHAPATNAM,"19,915","19,939",137.7,39.4,3.6,0.0
289,DELHI,Kushinagar International Airport,741,536,0.0,0.0,0.0,0.0
290,DHARAMSALA,JAIPUR,-,84,-,0.0,-,0.0
291,DIBRUGARH,DIMAPUR,86,101,0.0,0.0,0.0,0.0
292,DIBRUGARH,GUWAHATI,"3,276",357,0.0,0.0,0.0,0.4
293,DIBRUGARH,IMPHAL,"1,414","1,460",0.0,0.0,0.0,0.0
294,DIBRUGARH,KOLKATA,"9,694","8,934",26.4,38.3,2.2,6.3
295,DIBRUGARH,MUMBAI,411,628,0.5,0.0,0.0,0.0
296,DIBRUGARH,SHILLONG,191,285,0.0,0.0,0.0,0.0
297,DIU,MUMBAI,"1,478","1,523",0.0,0.6,0.0,0.0
298,DIMAPUR,GUWAHATI,"1,498","1,276",0.0,0.0,0.0,0.0
299,DIMAPUR,IMPHAL,"1,289","1,291",0.0,0.0,0.0,0.0
300,DIMAPUR,KOLKATA,"6,191","5,511",4.7,80.7,11.5,4.2
301,DIMAPUR,MUMBAI,113,202,0.0,0.0,0.0,0.0
302,DIMAPUR,SHILLONG,376,379,0.0,0.0,0.0,0.0
303,GUWAHATI,HYDERABAD,"6,099","6,234",4.5,24.8,1.6,2.7
304,GUWAHATI,IMPHAL,"19,634","19,933",56.5,17.9,5.0,2.9
305,DEHRA DUN,PATNA,-,5,-,0.0,-,0.0
306,GUWAHATI,JAIPUR,"4,636","5,124",5.2,10.5,0.0,0.6
307,GUWAHATI,JODHPUR,152,71,0.0,0.0,0.0,0.0
308,GUWAHATI,JORHAT,"1,195","1,018",0.2,0.0,0.0,0.0
309,GUWAHATI,KOLKATA,"43,385","45,718",84.8,254.0,9.0,20.5
310,GUWAHATI,LUCKNOW,"3,728","3,982",3.3,0.3,0.0,0.0
311,GUWAHATI,MUMBAI,"16,065","18,749",43.0,134.1,2.9,9.7
312,GUWAHATI,PASIGHAT,533,520,0.0,0.0,0.0,0.0
313,GUWAHATI,PATNA,"4,813","4,027",1.7,0.7,0.0,0.2
314,GUWAHATI,PUNE,"4,108","4,946",3.2,13.7,0.1,0.5
315,GUWAHATI,RUPSI,786,773,0.0,0.0,0.0,0.0
316,GUWAHATI,SHILLONG,104,77,0.0,0.0,0.0,0.0
317,GUWAHATI,SILCHAR,"3,380","3,674",3.2,0.0,0.2,0.0
318,GUWAHATI,TEZPUR,83,36,0.6,0.0,0.0,0.0
319,GUWAHATI,TEZU,"1,357","1,317",0.0,0.0,0.0,0.0
320,GUWAHATI,VARANASI,489,475,0.0,0.6,0.0,0.0
321,GAYA,KOLKATA,"1,130","1,238",0.0,0.0,0.0,0.0
322,DELHI,JAISALMER,220,201,0.0,0.0,0.0,0.0
323,"KALABURAGI, KARNATAKA",TIRUPATI,202,124,0.0,0.0,0.0,0.0
324,DABOLIM,DELHI,"82,436","77,754",144.9,244.3,1.6,0.9
325,DABOLIM,GUWAHATI,511,-,0.8,-,0.0,-
326,DABOLIM,HYDERABAD,"40,620","39,206",16.5,23.7,0.4,0.0
327,DABOLIM,INDORE,"3,418","3,259",0.6,0.4,0.1,0.1
328,DABOLIM,JAIPUR,"5,394","4,981",2.3,3.4,0.1,0.0
329,DABOLIM,KOLKATA,"9,893","7,568",23.0,10.9,1.0,0.0
330,DABOLIM,LUCKNOW,"7,604","6,279",9.5,1.5,0.3,0.0
331,DABOLIM,MUMBAI,"82,665","82,640",129.8,151.2,3.5,2.5
332,DABOLIM,MYSORE,"1,074","1,293",0.0,0.0,0.0,0.0
333,DABOLIM,NAGPUR,"4,532","4,245",0.8,0.2,0.1,0.0
