date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,late_aircraft_ct,arr_cancelled,arr_delay,carrier_delay,weather_delay,nas_delay,late_aircraft_delay,total_delayed_flights
2019-11,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",33,3,1,0,1,1,0,66,18,0,16,32,6
2019-11,DL,Delta Air Lines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",29,1,1,0,0,0,0,38,38,0,0,0,2
2019-11,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",408,30,13,0,7,10,1,2140,886,20,344,890,60
2019-11,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",287,22,14,0,1,7,0,912,632,0,13,267,44
2019-11,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",83,16,8,2,5,2,0,1629,351,1033,203,42,33
2019-11,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",34,5,1,0,3,0,0,177,34,7,117,19,9
2019-11,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",709,86,29,0,35,21,1,4037,1712,35,1358,932,171
2019-11,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",113,16,7,0,6,3,0,592,305,0,158,129,32
2019-11,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1499,224,55,2,125,42,1,13299,4363,103,6656,2177,448
2019-11,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",29,5,2,0,3,0,0,159,82,0,77,0,10
2019-11,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",162,16,8,0,7,2,1,661,400,0,171,90,33
2019-11,DL,Delta Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",47,4,2,0,2,0,0,133,96,0,37,0,8
2019-11,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",553,33,12,1,11,9,1,1722,675,70,583,394,66
2019-11,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",88,15,6,0,5,4,0,1099,640,19,241,199,30
2019-11,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",213,8,5,0,2,1,0,273,140,0,85,48,16
2019-11,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",30,2,2,0,0,0,0,169,168,0,1,0,4
2019-11,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",80,9,7,0,0,2,0,264,183,0,3,78,18
2019-11,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",29,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",356,18,9,0,3,6,0,616,392,1,77,146,36
2019-11,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",311,21,10,0,5,6,0,1284,616,15,307,346,42
2019-11,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",622,72,25,0,34,13,0,3129,1249,19,1152,709,144
2019-11,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",322,14,8,0,2,4,0,691,468,0,67,156,28
2019-11,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",28,4,3,0,0,1,0,231,187,0,0,44,8
2019-11,DL,Delta Air Lines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",30,2,2,0,0,0,0,56,56,0,0,0,4
2019-11,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",791,47,16,1,6,24,0,2724,809,76,194,1645,94
2019-11,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",140,15,12,0,2,1,0,765,645,0,65,55,30
2019-11,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",135,9,4,0,4,1,0,348,186,0,134,28,18
2019-11,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",108,6,4,0,0,2,0,312,258,0,1,53,12
2019-11,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",792,80,25,4,36,16,0,3286,960,169,1298,859,161
2019-11,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",957,127,32,6,71,18,0,8095,2087,1435,2812,1761,254
2019-11,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",933,177,65,3,67,42,1,12725,6348,1228,2670,2479,354
2019-11,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",86,7,5,0,0,1,0,318,217,12,10,79,13
2019-11,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4910,567,127,10,223,208,17,42633,11825,2305,12748,15755,1135
2019-11,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",174,13,9,0,2,2,0,509,413,0,50,46,26
2019-11,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",72,7,5,0,0,1,0,269,190,0,25,54,13
2019-11,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",466,99,18,1,67,13,0,5064,1537,285,2516,726,198
2019-11,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",91,3,1,0,2,0,0,49,9,0,40,0,6
2019-11,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",30,9,2,0,3,3,0,687,237,0,132,318,17
2019-11,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",59,7,4,0,1,2,0,992,737,0,124,131,14
2019-11,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",30,5,2,0,1,2,0,148,85,0,17,46,10
2019-11,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",33,2,1,0,1,0,0,40,15,0,25,0,4
2019-11,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",851,112,42,1,40,28,0,4420,1815,37,1335,1233,223
2019-11,DL,Delta Air Lines Inc.,FNT,"Flint, MI: Bishop International",29,2,1,0,0,1,0,41,26,0,0,15,4
2019-11,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",101,13,5,1,5,3,0,833,438,15,199,181,27
2019-11,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",165,20,7,0,5,7,0,819,308,0,167,344,39
2019-11,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",30,1,0,0,1,0,0,27,0,0,27,0,2
2019-11,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",33,1,1,0,0,0,0,18,18,0,0,0,2
2019-11,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",3,1,0,0,0,1,0,23,0,0,1,22,2
2019-11,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",229,17,8,1,2,6,0,1405,686,43,251,425,34
2019-11,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",228,5,3,0,0,2,0,119,65,0,3,51,10
2019-11,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",248,15,8,0,1,5,0,719,313,48,84,274,29
2019-11,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",178,22,11,0,9,1,0,1211,881,0,266,64,43
2019-11,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",181,12,9,0,2,2,0,521,435,0,48,38,25
2019-11,DL,Delta Air Lines Inc.,HPN,"White Plains, NY: Westchester County",102,7,3,0,2,2,0,197,113,0,50,34,14
2019-11,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",203,9,7,0,1,1,0,595,554,0,15,26,18
2019-11,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",253,19,9,0,6,4,0,693,342,6,210,135,38
2019-11,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",512,79,34,1,26,18,0,4303,2093,53,853,1304,158
2019-11,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",81,9,3,0,1,4,0,281,159,0,32,90,17
2019-11,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",30,2,2,0,0,0,0,127,127,0,0,0,4
2019-11,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",526,40,12,3,15,10,0,2194,365,560,665,604,80
2019-11,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",86,10,2,2,2,3,0,1782,811,399,198,374,19
2019-11,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",181,9,4,0,1,4,0,367,196,0,20,151,18
2019-11,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",440,29,14,0,7,8,0,1522,951,0,254,317,58
2019-11,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2621,253,99,7,79,68,0,14016,7181,218,2524,4093,506
2019-11,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",42,5,3,0,1,1,0,187,132,0,31,24,10
2019-11,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1100,144,37,3,65,39,0,8585,2762,192,3808,1823,288
2019-11,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2790,377,101,8,185,82,0,20256,7140,728,5957,6314,753
2019-11,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",54,6,2,0,2,1,0,295,184,0,72,39,11
2019-11,DL,Delta Air Lines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",30,1,1,0,0,0,0,72,72,0,0,0,2
2019-11,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2278,333,84,8,167,74,5,22622,8102,2162,8132,4226,666
2019-11,DL,Delta Air Lines Inc.,LGB,"Long Beach, CA: Long Beach Airport",29,1,0,0,0,1,0,52,0,0,0,52,2
2019-11,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",35,2,1,0,1,0,0,79,31,0,48,0,4
2019-11,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",183,12,6,1,2,3,0,409,209,36,76,88,24
2019-11,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",587,57,17,1,24,15,1,2310,721,48,823,718,114
2019-11,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1468,146,58,3,54,31,0,9111,3323,2428,1882,1478,292
2019-11,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",76,6,1,0,2,3,0,220,43,0,71,106,12
2019-11,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",191,6,3,0,1,2,0,183,132,0,16,35,12
2019-11,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",397,41,21,1,15,4,1,1905,1223,80,447,155,82
2019-11,DL,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",26,2,1,0,0,1,0,48,31,0,0,17,4
2019-11,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",650,73,29,2,26,16,0,3098,1336,245,842,653,146
2019-11,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",459,45,15,1,19,11,1,2199,686,161,735,617,91
2019-11,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",111,7,3,0,1,3,0,226,88,0,34,104,14
2019-11,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",31,2,1,0,0,1,0,93,75,0,0,18,4
2019-11,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",166,17,9,0,3,5,0,661,369,1,133,158,34
2019-11,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",60,5,0,0,1,4,0,284,3,0,63,218,10
2019-11,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5558,719,148,17,286,267,6,39067,10119,2930,10856,15121,1437
2019-11,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",625,62,31,0,18,12,1,3780,2237,0,541,1002,123
2019-11,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",117,5,2,0,2,2,0,149,66,0,30,53,11
2019-11,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",103,7,2,0,5,0,0,295,97,0,198,0,14
2019-11,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",74,12,4,0,6,2,0,662,305,0,207,150,24
2019-11,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",156,7,1,0,3,3,0,141,23,0,43,75,14
2019-11,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",132,8,4,0,4,0,0,247,148,0,99,0,16
2019-11,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",78,9,0,0,6,3,0,204,9,1,141,53,18
2019-11,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",1139,161,51,5,73,31,13,17270,3868,2007,9495,1900,321
2019-11,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",236,15,10,0,3,2,0,600,454,0,99,47,30
2019-11,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",428,26,12,0,10,4,0,1010,587,1,257,165,52
2019-11,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",568,50,22,0,19,9,1,2003,1039,7,647,310,100
2019-11,DL,Delta Air Lines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",26,1,1,0,0,0,0,18,11,0,0,7,2
2019-11,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",547,42,19,2,13,8,0,2398,924,168,693,613,84
2019-11,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",698,108,25,3,65,16,0,5321,1330,926,2097,968,217
2019-11,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",312,17,8,0,4,5,1,1807,1216,12,114,465,34
2019-11,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",222,8,2,0,1,5,0,289,108,0,20,161,16
2019-11,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",108,7,5,2,0,0,0,317,164,109,30,14,14
2019-11,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",32,5,4,0,0,1,0,205,173,0,13,19,10
2019-11,DL,Delta Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",27,4,1,1,1,1,1,99,46,15,22,16,8
2019-11,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",855,83,31,0,25,27,0,4898,2174,50,1041,1633,166
2019-11,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",245,9,5,2,1,1,0,688,364,229,29,66,18
2019-11,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",55,1,0,0,0,1,0,39,0,0,0,39,2
2019-11,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",24,1,1,0,0,0,0,40,22,0,0,18,2
2019-11,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",84,11,7,0,0,4,0,483,326,0,10,147,22
2019-11,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",435,45,17,1,15,11,0,2555,1222,22,701,610,89
2019-11,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",696,110,40,2,53,15,0,5154,2337,180,1919,718,220
2019-11,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",320,31,18,1,7,5,0,2680,2087,54,273,266,62
2019-11,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",293,15,8,0,1,6,0,564,321,0,25,218,30
2019-11,DL,Delta Air Lines Inc.,SBN,"South Bend, IN: South Bend International",2,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",232,15,7,1,2,5,0,719,422,90,44,163,30
2019-11,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2329,295,76,6,119,92,0,18157,6877,872,3920,6447,588
2019-11,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1225,185,34,5,120,26,0,16243,4021,1942,7909,2371,370
2019-11,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",393,43,13,1,17,12,0,2676,1011,50,665,950,86
2019-11,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",185,18,7,1,9,1,0,607,200,128,264,15,36
2019-11,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3928,446,135,12,151,149,0,28940,10764,2471,4692,11013,893
2019-11,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",236,26,9,0,8,9,0,904,304,0,209,391,52
2019-11,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",314,48,17,1,16,13,0,2837,771,701,729,636,95
2019-11,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",183,16,7,0,4,5,0,598,308,0,138,152,32
2019-11,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",577,61,20,1,31,9,0,3402,1529,203,1175,495,122
2019-11,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",37,1,0,0,1,0,0,46,0,0,46,0,2
2019-11,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",113,11,5,0,2,3,1,568,369,0,64,135,21
2019-11,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",135,6,3,0,1,2,0,182,110,0,29,43,12
2019-11,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",896,85,35,2,28,20,0,3923,1806,129,1048,940,170
2019-11,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",29,2,1,0,0,1,0,69,51,0,4,14,4
2019-11,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",66,5,4,0,0,1,0,233,204,0,1,28,10
2019-11,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",79,9,2,0,5,2,0,342,52,0,143,147,18
2019-11,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",84,2,1,0,1,0,0,44,18,0,26,0,4
2019-11,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",201,14,6,0,1,7,0,433,171,0,22,240,28
2019-11,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",32,3,0,0,0,3,0,154,5,0,5,144,6
2019-11,EV,ExpressJet Airlines LLC,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30,5,2,0,2,1,0,181,101,0,62,18,10
2019-11,EV,ExpressJet Airlines LLC,AEX,"Alexandria, LA: Alexandria International",84,11,5,0,5,1,0,409,158,0,162,89,22
2019-11,EV,ExpressJet Airlines LLC,ALB,"Albany, NY: Albany International",1,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,EV,ExpressJet Airlines LLC,AMA,"Amarillo, TX: Rick Husband Amarillo International",86,12,6,0,6,0,0,565,410,0,152,3,24
2019-11,EV,ExpressJet Airlines LLC,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",77,8,4,0,3,1,2,405,238,0,147,20,16
2019-11,EV,ExpressJet Airlines LLC,AUS,"Austin, TX: Austin - Bergstrom International",1,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,EV,ExpressJet Airlines LLC,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",6,1,1,0,0,0,0,26,26,0,0,0,2
2019-11,EV,ExpressJet Airlines LLC,BGR,"Bangor, ME: Bangor International",59,17,4,1,1,11,0,1052,293,158,39,562,34
2019-11,EV,ExpressJet Airlines LLC,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",72,7,4,0,3,0,0,352,273,0,64,15,14
2019-11,EV,ExpressJet Airlines LLC,BNA,"Nashville, TN: Nashville International",93,17,5,0,7,4,1,795,227,0,210,358,33
2019-11,EV,ExpressJet Airlines LLC,BRO,"Brownsville, TX: Brownsville South Padre Island International",109,9,1,0,7,1,0,413,104,0,152,157,18
2019-11,EV,ExpressJet Airlines LLC,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",117,13,6,1,5,1,0,607,312,87,172,36,26
2019-11,EV,ExpressJet Airlines LLC,BTV,"Burlington, VT: Burlington International",64,15,5,0,4,5,0,763,417,0,136,210,29
2019-11,EV,ExpressJet Airlines LLC,BUF,"Buffalo, NY: Buffalo Niagara International",111,29,13,0,4,12,0,4081,2529,0,169,1383,58
2019-11,EV,ExpressJet Airlines LLC,CHS,"Charleston, SC: Charleston AFB/International",32,6,2,0,1,3,0,453,224,0,38,191,12
2019-11,EV,ExpressJet Airlines LLC,CLE,"Cleveland, OH: Cleveland-Hopkins International",270,46,18,0,10,18,3,2856,1256,0,526,1074,92
2019-11,EV,ExpressJet Airlines LLC,CLL,"College Station/Bryan, TX: Easterwood Field",84,12,5,1,4,2,2,508,221,104,122,61,24
2019-11,EV,ExpressJet Airlines LLC,CLT,"Charlotte, NC: Charlotte Douglas International",60,14,2,0,9,3,1,639,61,18,402,158,28
2019-11,EV,ExpressJet Airlines LLC,CMH,"Columbus, OH: John Glenn Columbus International",31,5,1,0,3,1,0,177,71,0,81,25,10
2019-11,EV,ExpressJet Airlines LLC,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",22,8,2,1,4,1,0,722,150,391,130,51,16
2019-11,EV,ExpressJet Airlines LLC,CRP,"Corpus Christi, TX: Corpus Christi International",120,10,3,0,4,3,0,334,141,0,86,107,20
2019-11,EV,ExpressJet Airlines LLC,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",183,36,13,0,12,11,2,2100,911,5,561,623,72
2019-11,EV,ExpressJet Airlines LLC,DAY,"Dayton, OH: James M Cox/Dayton International",7,3,0,0,1,2,0,170,0,0,54,116,6
2019-11,EV,ExpressJet Airlines LLC,DCA,"Washington, DC: Ronald Reagan Washington National",129,30,6,0,6,18,1,1489,309,0,159,1021,60
2019-11,EV,ExpressJet Airlines LLC,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",21,6,0,0,5,1,1,179,1,0,89,89,12
2019-11,EV,ExpressJet Airlines LLC,DTW,"Detroit, MI: Detroit Metro Wayne County",60,12,6,0,5,1,2,763,495,2,209,57,24
2019-11,EV,ExpressJet Airlines LLC,ECP,"Panama City, FL: Northwest Florida Beaches International",60,6,3,0,3,0,0,210,84,0,126,0,12
2019-11,EV,ExpressJet Airlines LLC,ELP,"El Paso, TX: El Paso International",39,9,2,0,5,1,0,280,73,0,147,60,17
2019-11,EV,ExpressJet Airlines LLC,EVV,"Evansville, IN: Evansville Regional",1,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,EV,ExpressJet Airlines LLC,EWR,"Newark, NJ: Newark Liberty International",1333,434,55,5,274,99,13,40143,13832,494,18457,7360,867
2019-11,EV,ExpressJet Airlines LLC,FNT,"Flint, MI: Bishop International",4,1,1,0,0,0,0,106,99,0,0,7,2
2019-11,EV,ExpressJet Airlines LLC,FSD,"Sioux Falls, SD: Joe Foss Field",1,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,EV,ExpressJet Airlines LLC,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",88,11,4,0,7,0,0,769,618,0,151,0,22
2019-11,EV,ExpressJet Airlines LLC,GRB,"Green Bay, WI: Green Bay Austin Straubel International",4,1,0,0,0,1,0,40,0,0,0,40,2
2019-11,EV,ExpressJet Airlines LLC,GRK,"Killeen, TX: Robert Gray AAF",68,7,2,0,4,1,0,254,103,0,109,42,14
2019-11,EV,ExpressJet Airlines LLC,GRR,"Grand Rapids, MI: Gerald R. Ford International",99,24,7,0,8,9,2,1321,387,0,270,664,48
2019-11,EV,ExpressJet Airlines LLC,GSO,"Greensboro/High Point, NC: Piedmont Triad International",29,8,4,0,2,1,0,307,190,0,75,42,15
2019-11,EV,ExpressJet Airlines LLC,GSP,"Greer, SC: Greenville-Spartanburg International",79,24,9,0,7,8,3,2959,1970,0,185,804,48
2019-11,EV,ExpressJet Airlines LLC,HRL,"Harlingen/San Benito, TX: Valley International",75,12,3,0,9,0,0,312,78,0,234,0,24
2019-11,EV,ExpressJet Airlines LLC,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",54,2,1,0,1,0,0,96,70,0,26,0,4
2019-11,EV,ExpressJet Airlines LLC,IAH,"Houston, TX: George Bush Intercontinental/Houston",3066,378,49,5,193,131,8,26903,8445,580,9363,8515,756
2019-11,EV,ExpressJet Airlines LLC,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",45,7,2,0,4,1,0,345,143,0,94,108,14
2019-11,EV,ExpressJet Airlines LLC,IND,"Indianapolis, IN: Indianapolis International",213,30,16,0,12,2,1,2309,1685,0,456,168,60
2019-11,EV,ExpressJet Airlines LLC,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",158,18,4,0,12,2,1,594,105,0,430,59,36
2019-11,EV,ExpressJet Airlines LLC,JAX,"Jacksonville, FL: Jacksonville International",98,13,7,1,4,1,3,653,416,24,122,91,26
2019-11,EV,ExpressJet Airlines LLC,LBB,"Lubbock, TX: Lubbock Preston Smith International",55,10,1,1,5,3,0,1252,134,666,206,246,20
2019-11,EV,ExpressJet Airlines LLC,LCH,"Lake Charles, LA: Lake Charles Regional",109,16,4,2,6,3,0,1074,154,589,149,182,31
2019-11,EV,ExpressJet Airlines LLC,LEX,"Lexington, KY: Blue Grass",40,4,1,0,2,1,1,252,127,0,47,78,8
2019-11,EV,ExpressJet Airlines LLC,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",135,14,3,1,5,5,0,842,260,161,187,234,28
2019-11,EV,ExpressJet Airlines LLC,LGA,"New York, NY: LaGuardia",184,34,10,1,17,6,4,1766,498,126,861,281,68
2019-11,EV,ExpressJet Airlines LLC,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",122,18,7,0,8,4,1,585,210,0,208,167,37
2019-11,EV,ExpressJet Airlines LLC,LNK,"Lincoln, NE: Lincoln Airport",17,4,0,0,2,2,1,113,0,0,53,60,8
2019-11,EV,ExpressJet Airlines LLC,LRD,"Laredo, TX: Laredo International",84,18,11,0,3,3,0,1812,1474,0,135,203,35
2019-11,EV,ExpressJet Airlines LLC,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",9,1,0,0,0,1,0,20,0,0,0,20,2
2019-11,EV,ExpressJet Airlines LLC,MCI,"Kansas City, MO: Kansas City International",32,1,0,0,1,0,0,21,0,0,21,0,2
